제목1,제목2,유사도 측정(0~1)
러시아 아스트라한 찾아 ‘나인브릿지’ 강조한 정현복 광양시장,"문대통령 ""특별재난지역 지정 검토 서둘러달라…잔불 진화 만전""",0.10869565217391308
러시아 아스트라한 찾아 ‘나인브릿지’ 강조한 정현복 광양시장,"청와대 ""고성 일대 산불 상황, 오늘 오전 북측에 통보""",0.022727272727272707
러시아 아스트라한 찾아 ‘나인브릿지’ 강조한 정현복 광양시장,"""부산 청년 15.6%만 오거돈 시장 긍정평가…19.1%는 부정적""",0.0888888888888889
러시아 아스트라한 찾아 ‘나인브릿지’ 강조한 정현복 광양시장,[녹취구성] 문 대통령 “집 잃은 이재민 각별히 보살펴야”,0.020408163265306145
러시아 아스트라한 찾아 ‘나인브릿지’ 강조한 정현복 광양시장,대북 제재 압박 무용론 '솔솔',0.02857142857142858
러시아 아스트라한 찾아 ‘나인브릿지’ 강조한 정현복 광양시장,"남·북·미+러시아, 합종연횡 외교전",0.10810810810810811
러시아 아스트라한 찾아 ‘나인브릿지’ 강조한 정현복 광양시장,[내일의 눈] '큰 성과'라는 이해찬 '송구스럽다'는 황교안,0.06666666666666665
러시아 아스트라한 찾아 ‘나인브릿지’ 강조한 정현복 광양시장,"끝까지 환자 생각한 故윤한덕 센터장·故임세원 교수, 훈장 추서",0.0888888888888889
러시아 아스트라한 찾아 ‘나인브릿지’ 강조한 정현복 광양시장,문재인 대통령 “잔불까지 완전히 정리될 때까지 경각심 가지고 마지막까지 최선을”,0.07999999999999996
러시아 아스트라한 찾아 ‘나인브릿지’ 강조한 정현복 광양시장,문 대통령 “꺼진불도 확인… 이재민 체육관 수용 지양”,0.09090909090909094
러시아 아스트라한 찾아 ‘나인브릿지’ 강조한 정현복 광양시장,"노영민식 계산법 “창원 성산 45% 득표, 대통령 지지율 4%P 오른 것”",0.040000000000000036
러시아 아스트라한 찾아 ‘나인브릿지’ 강조한 정현복 광양시장,"강원도 향한 자원봉사·모금 손길…복지부, 의료지원·긴급복지 실시",0.13953488372093026
러시아 아스트라한 찾아 ‘나인브릿지’ 강조한 정현복 광양시장,"文대통령 ""꺼진 불도 다시 확인…'특별재난지역' 지정 검토""",0.11363636363636365
러시아 아스트라한 찾아 ‘나인브릿지’ 강조한 정현복 광양시장,文대통령 국정지지도 41% ‘최저치’…서울·사무직·학생 등 돌려,0.10416666666666663
러시아 아스트라한 찾아 ‘나인브릿지’ 강조한 정현복 광양시장,문 대통령 “강원지역 특별재난지역 지정 속히 검토”,0.09999999999999998
러시아 아스트라한 찾아 ‘나인브릿지’ 강조한 정현복 광양시장,"강원 일대 국가재난사태 선포…이 총리, 화재 현장 상황 지휘",0.11363636363636365
러시아 아스트라한 찾아 ‘나인브릿지’ 강조한 정현복 광양시장,"문 대통령, 위기관리센터 다시 찾아…“주민 안전 주의”",0.09090909090909094
러시아 아스트라한 찾아 ‘나인브릿지’ 강조한 정현복 광양시장,문 대통령 “강원 산불 특별재난지역 지정 검토”,0.09999999999999998
러시아 아스트라한 찾아 ‘나인브릿지’ 강조한 정현복 광양시장,"문 대통령, 위기관리센터 재방문...""특별재난지역 지정 검토""",0.06666666666666665
러시아 아스트라한 찾아 ‘나인브릿지’ 강조한 정현복 광양시장,"文대통령, 강원 산불에 ""특별재난지역 지정 검토""...특교세 등 42억5000만원 긴급 지원키로",0.07272727272727275
러시아 아스트라한 찾아 ‘나인브릿지’ 강조한 정현복 광양시장,"文대통령 ""강원도 산불 지역 특별재난지역 지정 검토"" 지시(종합)",0.11363636363636365
러시아 아스트라한 찾아 ‘나인브릿지’ 강조한 정현복 광양시장,"문 대통령, 위기관리센터 방문해 강원 산불 보고 받아…""특별재난지역 지정 검토하라""",0.1132075471698113
러시아 아스트라한 찾아 ‘나인브릿지’ 강조한 정현복 광양시장,"부산 청년, 오거돈 시장 어떻게 평가하나…""15.6% 긍정 vs 19.1% 부정""",0.10204081632653061
러시아 아스트라한 찾아 ‘나인브릿지’ 강조한 정현복 광양시장,"한국갤럽 ""문 대통령 지지율, 취임후 최저치인 41%까지 하락""",0.08695652173913038
러시아 아스트라한 찾아 ‘나인브릿지’ 강조한 정현복 광양시장,"문대통령 ""예비전략 예산, 국방예산 1%로 확대하겠다""",0.022727272727272707
러시아 아스트라한 찾아 ‘나인브릿지’ 강조한 정현복 광양시장,소득은 늘었는데 소비가…멀고 험난한 '소주성' 가는 길,0.04761904761904767
러시아 아스트라한 찾아 ‘나인브릿지’ 강조한 정현복 광양시장,자생적 ‘정치판사’의 등장,0.15625
러시아 아스트라한 찾아 ‘나인브릿지’ 강조한 정현복 광양시장,강원도 산불 피해 복구 발 벗고 나선 금융권,0.10526315789473684
러시아 아스트라한 찾아 ‘나인브릿지’ 강조한 정현복 광양시장,[강원 산불]전·현 행안장관 산불 현장서 인수인계(종합),0.12195121951219512
러시아 아스트라한 찾아 ‘나인브릿지’ 강조한 정현복 광양시장,文대통령 “잔불 완전정리 총력…특별재난지역 지정 서둘러 달라”,0.10869565217391308
러시아 아스트라한 찾아 ‘나인브릿지’ 강조한 정현복 광양시장,"문 대통령 ""강원도 산불 지역 '특별재난지역' 지정 검토하라""",0.11904761904761907
러시아 아스트라한 찾아 ‘나인브릿지’ 강조한 정현복 광양시장,'강원 산불'에 文대통령 '특별재난지역 지정 검토 서둘러 달라'(종합),0.12765957446808507
러시아 아스트라한 찾아 ‘나인브릿지’ 강조한 정현복 광양시장,문재인 대통령 “꺼진 불도 다시 확인하라” 지시,0.13157894736842102
러시아 아스트라한 찾아 ‘나인브릿지’ 강조한 정현복 광양시장,"문재인 대통령, 산불피해 이재민 공공기관 연수시설 활용해 수용 지시",0.09090909090909094
러시아 아스트라한 찾아 ‘나인브릿지’ 강조한 정현복 광양시장,"文대통령, 강원도 산불 ‘특별재난지역 검토’ 지시",0.15000000000000002
러시아 아스트라한 찾아 ‘나인브릿지’ 강조한 정현복 광양시장,"[속보] 靑 ""군 통신선 통해 산불 상황 北측에 통보""",0.023809523809523836
러시아 아스트라한 찾아 ‘나인브릿지’ 강조한 정현복 광양시장,윤상현 “북한 아동ㆍ임산부 영양 상태 최악…인도적 지원 시급해”,0.18181818181818188
러시아 아스트라한 찾아 ‘나인브릿지’ 강조한 정현복 광양시장,문 대통령 “특별재난지역 지정 검토 서둘러달라”,0.125
러시아 아스트라한 찾아 ‘나인브릿지’ 강조한 정현복 광양시장,"文 대통령 ""강원도 산불 지역 특별재난지역 지정 검토"" 지시",0.125
러시아 아스트라한 찾아 ‘나인브릿지’ 강조한 정현복 광양시장,"文대통령 ""강원도 산불 지역 특별재난지역 지정 검토"" 지시",0.125
러시아 아스트라한 찾아 ‘나인브릿지’ 강조한 정현복 광양시장,"文 ""잔불까지 완전히 정리해야""…靑, 강원 산불 상황 北에 통보",0.08695652173913038
러시아 아스트라한 찾아 ‘나인브릿지’ 강조한 정현복 광양시장,"[속보] 문 대통령, 강원 산불 지역 `특별재난지역` 지정 검토 지시",0.11363636363636365
러시아 아스트라한 찾아 ‘나인브릿지’ 강조한 정현복 광양시장,"대학병원들 ""문케어 시행 이후 환자 포화상태...부작용 심각""",0.04166666666666663
러시아 아스트라한 찾아 ‘나인브릿지’ 강조한 정현복 광양시장,[강원 산불] 文대통령 “가용 자원 모두 동원해 총력 대응하라”,0.06521739130434778
러시아 아스트라한 찾아 ‘나인브릿지’ 강조한 정현복 광양시장,文대통령 “강원도 산불 지역 특별재난지역 지정 방안 검토” 지시,0.11627906976744184
러시아 아스트라한 찾아 ‘나인브릿지’ 강조한 정현복 광양시장,"문대통령 ""강원 산불, 잔불 정리될 때까지 인력 모두 투입하라""",0.13636363636363635
러시아 아스트라한 찾아 ‘나인브릿지’ 강조한 정현복 광양시장,문 대통령 “꺼진 불도 다시 확인…‘특별재난지역’ 지정 검토하라”,0.1777777777777778
러시아 아스트라한 찾아 ‘나인브릿지’ 강조한 정현복 광양시장,"文대통령 ""모든 인력 투입해 꺼진 불도 다시 확인""",0.07317073170731703
러시아 아스트라한 찾아 ‘나인브릿지’ 강조한 정현복 광양시장,"'민생·개혁법 불발' 3월 국회, 또 빈손…4월 전망도 '흐림'",0.02083333333333337
러시아 아스트라한 찾아 ‘나인브릿지’ 강조한 정현복 광양시장,언론자유조형물 “진실은 침몰하지 않아” 문구 새긴다,0.09090909090909094
러시아 아스트라한 찾아 ‘나인브릿지’ 강조한 정현복 광양시장,"""임대주택 유형, 통합보다 배분방식이 중요""",0.023255813953488413
러시아 아스트라한 찾아 ‘나인브릿지’ 강조한 정현복 광양시장,"민주당 “민경욱 등 한국당 의원, 재난조차 조롱거리로”",0.06976744186046513
러시아 아스트라한 찾아 ‘나인브릿지’ 강조한 정현복 광양시장,"文대통령 지지율 41%, 취임 후 최저치…‘인사문제’ 지적 늘어 [한국갤럽]",0.11764705882352944
러시아 아스트라한 찾아 ‘나인브릿지’ 강조한 정현복 광양시장,[전문] 文대통령 '동원가능 인력 총 투입해 꺼진 불도 다시 확인',0.0625
러시아 아스트라한 찾아 ‘나인브릿지’ 강조한 정현복 광양시장,文대통령 '이재민 각별하게 보살펴 달라…대형공간 수용 지양',0.08695652173913038
러시아 아스트라한 찾아 ‘나인브릿지’ 강조한 정현복 광양시장,"文대통령, 인제·고성 산불 진화에 총력 대응 거듭 강조",0.09302325581395343
러시아 아스트라한 찾아 ‘나인브릿지’ 강조한 정현복 광양시장,"文 ""산불 '특별재난지역' 검토 서둘러달라…꺼진불도 다시 확인"" - 머니투데이 뉴스",0.13461538461538458
러시아 아스트라한 찾아 ‘나인브릿지’ 강조한 정현복 광양시장,"文 ""꺼진불도 다시 확인"" 주문…靑, 북측에 산불 상황 통보 - 머니투데이 뉴스",0.07692307692307687
러시아 아스트라한 찾아 ‘나인브릿지’ 강조한 정현복 광양시장,‘문제의 수석은 누구?’ 노무현 청와대까지 튄 김학의 불똥,0.11363636363636365
러시아 아스트라한 찾아 ‘나인브릿지’ 강조한 정현복 광양시장,"트럼프 외교측근 ""단계적 방법이 옳다""",0.05128205128205132
러시아 아스트라한 찾아 ‘나인브릿지’ 강조한 정현복 광양시장,文대통령 지지율 41%…'유입 지지층' 다 떠났다,0.050000000000000044
러시아 아스트라한 찾아 ‘나인브릿지’ 강조한 정현복 광양시장,"한국은행-금융위, 금융기관장 ‘낙하산 인사 스와프’ 논란",0.16666666666666663
러시아 아스트라한 찾아 ‘나인브릿지’ 강조한 정현복 광양시장,"문 대통령 긴급회의 주재…""가용자원 총동원""",0.023809523809523836
"문정인의 분노 ""한국이 '1국가 2체제' 원한다고? 빅터 차의 거짓말""","문 대통령 ""강원도 산불 피해 지역, 특별재난지역 지정 검토"" 지시(종합)",0.09999999999999998
"문정인의 분노 ""한국이 '1국가 2체제' 원한다고? 빅터 차의 거짓말""","문대통령, 강원도 산불 현장 방문…이재민 위로",0.09302325581395343
"문정인의 분노 ""한국이 '1국가 2체제' 원한다고? 빅터 차의 거짓말""","문 대통령, 강원도 고성 산불 현장 방문",0.10256410256410253
"문정인의 분노 ""한국이 '1국가 2체제' 원한다고? 빅터 차의 거짓말""","""산불 이후에도 개폐기 정상 작동""… 최초 발화 CCTV 찍혀",0.08333333333333337
"문정인의 분노 ""한국이 '1국가 2체제' 원한다고? 빅터 차의 거짓말""","[속보] 문재인 대통령, 고성군 토성면 대책본부 방문",0.09090909090909094
"문정인의 분노 ""한국이 '1국가 2체제' 원한다고? 빅터 차의 거짓말""",인천공항 사장 구본환 전 국토부 항공정책실장 내정,0.09756097560975607
"문정인의 분노 ""한국이 '1국가 2체제' 원한다고? 빅터 차의 거짓말""","[기상청 특보] 강원도 산불 강풍주의보 해제, 기다리던 비 소식 … 속초 고성 강릉 망상 동해산불 오늘 내일날씨 비상 건조주의보 미세먼지 일기예보",0.08955223880597019
"문정인의 분노 ""한국이 '1국가 2체제' 원한다고? 빅터 차의 거짓말""","산청군, ‘농촌 신활력 플러스 사업’ 선정",0.045454545454545414
